                  0         1         2         3         4         5         6         7         8
011200200  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
011202210  0.000000 -0.100000  0.000000  0.000000  0.100000  0.000000 -0.190000 -0.100000  0.000000
102202110  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
010020000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102002010  0.000000  0.000000  0.000000  0.000000 -0.091900 -0.189190  0.000000 -0.100000  0.000000
122002110 -0.100000  0.000000  0.000000  0.100000  0.000000 -0.100000 -0.100000  0.000000  0.000000
112020021 -0.080149  0.000000  0.000000  0.000000  0.000000  0.000000  0.291572  0.000000  0.000000
002120010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102122010  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.100000  0.000000 -0.100000
112002021 -0.097410  0.000000  0.000000  0.000000  0.000000  0.000000  0.396099  0.000000  0.000000
000200100  0.000000  0.000000  0.000000  0.000000  0.045412  0.000000  0.000000  0.000000  0.000000
120012000  0.000000 -0.100000  0.000000  0.008505  0.000000 -0.100000  0.000000  0.017100  0.000000
122212110 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.000000  0.095000
120200100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.008100
122112000  0.000000 -0.100000 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.190000
011210220  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100012020 -0.100000  0.082736  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102012120  0.000000  0.000000  0.000000  0.190000  0.000000 -0.100000  0.000000 -0.100000  0.000000
112021020  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.008550 -0.100000  0.000000
112221021 -0.100000 -0.100000  0.000000 -0.100000 -0.100000  0.000000  0.306290  0.000000  0.000000
112220121 -0.209529 -0.100000 -0.100000 -0.171572 -0.100000  0.464105 -0.162434 -0.100000 -0.100000
010212120  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120010002 -0.100000 -0.100000  0.076249  0.000000 -0.100000  0.000000  0.009000  0.000000 -0.100000
120210012 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
121212012  0.000000  0.000000  0.000000  0.000000 -0.173755  0.000000  0.234280  0.000000  0.000000
102210210  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
011020002  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
011122002  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
110021022  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
100122201  0.000000  0.000000  0.012195 -0.100000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000
120120012  0.000000 -0.100000  0.060421  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000
121120212 -0.100000 -0.171572 -0.100000 -0.100000 -0.100000  0.476449 -0.181450 -0.100000 -0.100000
100202211 -0.100000 -0.100000 -0.100000 -0.100000  0.190000 -0.100000  0.000000  0.000000  0.000000
200012100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
200012112  0.000000  0.000000  0.190000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000
100120221 -0.100000 -0.100000 -0.100000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000
112120020  0.000000 -0.100000  0.000000 -0.100000 -0.100000  0.000000  0.100000  0.000000  0.000000
101102022  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.271000  0.000000  0.000000
120221211  0.000000  0.000000  0.204755 -0.100000  0.000000 -0.100000 -0.100000  0.000000  0.000000
122122011 -0.100000 -0.100000 -0.149924 -0.100000 -0.070691  0.000000  0.450761 -0.100000 -0.100000
020100000  0.017100  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
020102010  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
221122011 -0.100000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.050000  0.000000 -0.100000
101210202  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000
121211202  0.000000 -0.100000 -0.100000 -0.100000  0.000000 -0.100000 -0.100000  0.095000  0.000000
121020210 -0.100000 -0.190000 -0.100000  0.345831 -0.253554  0.000000 -0.190000 -0.166187  0.037495
101022210  0.000000  0.651322 -0.075610  0.030879 -0.100000 -0.100000  0.000000  0.000000  0.000000
000201000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
020201010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
122201010  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.008550
122211210  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.050000
100221000  0.000000  0.000770  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000
102221010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000
110212020 -0.100000 -0.153144  0.000000  0.000000  0.000000  0.000000  0.000000 -0.063144  0.890581
121212000 -0.057830  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.771232
100012212 -0.100000  0.000000  0.000000 -0.100000 -0.100000 -0.100000  0.000000 -0.100000 -0.190000
110022102 -0.100000 -0.100000  0.100000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000
121201020  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000
200102100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
200102112  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
221102112  0.000000  0.000000 -0.100000  0.000000  0.095000  0.000000  0.000000  0.000000  0.000000
121020102  0.000000  0.000000  0.000000  0.409510 -0.100000  0.000000  0.000000  0.000000  0.000000
110002212  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000
101202012  0.000000  0.000000  0.000000  0.000000  0.019526  0.000000  0.000000  0.000000  0.000000
001120212  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
011122212  0.050000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000
102022011 -0.100000 -0.100000 -0.100000  0.025629  0.000000 -0.100000  0.000000  0.000000 -0.100000
121012200 -0.100000 -0.100000  0.000000  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.000000
121112202 -0.100000 -0.100000  0.000000  0.000000 -0.100000 -0.100000 -0.100000  0.135500 -0.100000
122100201  0.000000  0.000000  0.000000  0.000000  0.000000 -0.092305  0.000000  0.000000  0.000000
122010210 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.409510
121112220  0.000000 -0.100000 -0.100000  0.000000  0.000000 -0.190000  0.000000  0.000000  0.095000
101120202  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.035261 -0.100000
102102210  0.000000 -0.100000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.069792
102001200  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000405
122011200  0.000000  0.000000 -0.100000  0.271000  0.000000 -0.100000  0.000000  0.000000  0.000000
121012002  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.271000  0.000000 -0.100000
020020011  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000 -0.100000  0.000000
100201020  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
100221120  0.000000  0.000000  0.004500 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
101022201 -0.100000  0.000000 -0.187383  0.164828 -0.100000 -0.100000  0.000000  0.004500 -0.100000
010020102  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
122010000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.044956  0.000000  0.000000  0.000000
122012100  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
122011020  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.271000
101212002  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000
012221010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
212221110  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.050000
010100022  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000 -0.100000
010112022 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000
100102221  0.000000  0.004500  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000
121021002  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.069488 -0.100000
120010212 -0.100000 -0.100000  0.012600  0.000000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000
122011212 -0.100000  0.000000  0.000000  0.050000  0.000000  0.000000  0.000000  0.000000  0.000000
100122210 -0.100000  0.000000  0.027566 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
110122212  0.000000  0.000000  0.095000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102001020  0.000000  0.000000  0.000000  0.000000  0.024390  0.000000  0.000000  0.000000  0.000000
000020001  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000
002120001 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
100220100 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
102220110 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.100000
100120212  0.000000  0.000000  0.283189 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000
102020121 -0.100000  0.278641 -0.100000  0.100000  0.000000  0.004500  0.000000  0.000000  0.000000
221010000 -0.100000  0.000000  0.000000  0.000000 -0.091000  0.000000  0.190000  0.000000  0.000000
200011002  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
110220021 -0.097587 -0.100000  0.000000 -0.100000 -0.187587  0.149981 -0.100000  0.000000 -0.097587
120112002  0.000000  0.000000  0.012600  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
122011002  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.004500  0.000000
021201000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
221211000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.190000
100020021 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.017100  0.000000  0.000000
102120021 -0.100000 -0.100000 -0.100000 -0.100000  0.000000 -0.100000  0.100000 -0.100000 -0.100000
110002002 -0.012503 -0.044868  0.998383  0.017100  0.000000  0.000000 -0.190000  0.000000 -0.014710
100200102  0.000000  0.000365  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000
010021020  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
110221020  0.000000 -0.100000  0.271000 -0.100000  0.000000 -0.100000  0.000000 -0.100000  0.000000
001010220  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
001022001 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101002020  0.000000  0.343900  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
110212200  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.190000  0.000000
100010202  0.000000  0.000000  0.000000  0.001450  0.000000  0.000000 -0.100000  0.000000  0.000000
121012212 -0.100000 -0.100000 -0.100000  0.050000 -0.100000 -0.100000 -0.100000 -0.190000 -0.100000
120112020 -0.100000  0.000000  0.000000 -0.100000  0.000000 -0.091000  0.000000  0.000000  0.190000
120102012  0.000000  0.000000  0.044418  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100211202 -0.100000 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000
012210000  0.017100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
112002000 -0.100000 -0.100000 -0.189767 -0.100000  0.000000 -0.164644 -0.100000  0.000000  0.332490
122121012 -0.100000 -0.100000 -0.100000 -0.190000 -0.100000 -0.100000  0.171950 -0.100000 -0.100000
110201220  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
002210010  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
002211210  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
022211211  0.050000  0.000000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.000000
110221200 -0.100000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000  0.000000  0.000000
110221221  0.000000 -0.091450  0.306290 -0.091450  0.000000 -0.171572  0.000000 -0.181450 -0.100000
100220010  0.000000  0.000000  0.091091 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000
120200211  0.000000  0.000000  0.059283  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000
002001000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
022001001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
200210100 -0.100000  0.007290  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
210210102  0.000000 -0.100000  0.190000 -0.100000 -0.100000  0.000000 -0.100000  0.000000 -0.100000
000202101  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
010202121 -0.100000 -0.100000  0.008550 -0.100000  0.000000 -0.100000 -0.100000 -0.100000  0.000000
000000201  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000
010020201  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
010122201  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
210122211 -0.100000 -0.100000  0.095000 -0.100000 -0.190000 -0.100000 -0.100000 -0.100000  0.000000
112210200  0.000000  0.000000 -0.181000 -0.100000 -0.091000  0.000000 -0.181000  0.686189  0.000000
112211202  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.095000  0.000000
002100201  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
022100211  0.004500  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
102010002  0.000000 -0.100000 -0.100000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000
010200120  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
211221120 -0.100000  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.050000
200120001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
201122001  0.000000  0.000000 -0.100000  0.000000 -0.100000 -0.100000  0.000000  0.000000 -0.100000
201122211 -0.100000  0.050000  0.000000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000
122002101  0.000000  0.000000  0.000000  0.190000  0.000000  0.000000  0.000000  0.000000  0.000000
120100020  0.000000  0.000000  0.000000  0.000000  0.032490  0.000000  0.000000  0.000000 -0.100000
121020201  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.214717  0.000000
112020120  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.264955
101210022 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.100000 -0.100000  0.000000
100021020  0.000000  0.017100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102021021 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
101000022 -0.095954  0.000000  0.000000  0.064850  0.000000  0.000000  0.000000  0.000000  0.000000
112122000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.100000  0.000000  0.000000
100201122  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000
120211122  0.000000 -0.100000  0.095000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.000000
010200201  0.000000 -0.100000  0.000000 -0.100000  0.009000  0.000000 -0.100000  0.000000  0.000000
011220201  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000
102021000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102021012  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102221112 -0.100000  0.135500  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101020212  0.000000  0.000000  0.000000  0.079362  0.000000  0.140068  0.000000  0.000000  0.000000
101221212 -0.271000  0.171950 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000
000012000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000810
200012010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.009000  0.000000  0.000000
010022001  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
020010102  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
020211102  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000000
220211112 -0.100000 -0.100000  0.050000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000
100112022 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000 -0.100000
221000010  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
221000112 -0.100000  0.000000  0.000000  0.004500  0.000000  0.000000  0.000000  0.000000  0.000000
201000120  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000
002021001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
202021101  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.100000  0.000000
000001200  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100021200  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
121021200  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.061782  0.000000
120220101  0.000000 -0.100000 -0.100000 -0.100000 -0.100000  0.000000 -0.100000  0.000000 -0.100000
101122221 -0.100000  0.306290  0.000000 -0.100000 -0.181450 -0.100000 -0.100000 -0.181450 -0.100000
100121022  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000
002011200  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120022011  0.000000  0.000000  0.000000  0.369382 -0.100000  0.000000  0.000000  0.000000 -0.073929
120110022  0.000000  0.000000  0.000000  0.000000  0.000000  0.409510  0.000000  0.000000  0.000000
210122100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
212122101  0.000000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.050000  0.000000
112102200 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000
112202001  0.000000  0.000000 -0.041381  0.000000  0.745813  0.000000  0.000000 -0.100000  0.000000
110122002  0.000000  0.000000  0.190000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100020012 -0.100000  0.009000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000
102120012  0.000000  0.000000  0.000000 -0.099595  0.000000 -0.095950  0.000000  0.000000  0.000000
201200001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
211200021 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000
211212021 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.050000 -0.100000 -0.100000
010002000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
010202100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
210202101 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.100000 -0.100000
122101212 -0.091450  0.000000  0.000000 -0.100000  0.135500  0.000000 -0.091450  0.000000  0.000000
121000002  0.000000  0.000000  0.000000  0.000000  0.000000  0.000295  0.000000  0.000000  0.000000
122221101 -0.100000  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.000000  0.095000 -0.100000
011022000  0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000
120101202  0.000000  0.000000  0.004500  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
112002210  0.000000  0.000000  0.000000  0.000000  0.100000 -0.100000  0.000000  0.000000  0.000000
101220012 -0.100000  0.468559 -0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000 -0.100000
121022010  0.000000  0.000000  0.000000  0.230235  0.000000  0.000000  0.000000  0.000000  0.000000
110021202  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
110221212 -0.100000 -0.100000  0.095000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000
101022021  0.000000  0.000000  0.000000  0.004500  0.000000  0.000000  0.000000  0.000000  0.000000
112200000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
112221000 -0.099230  0.000000  0.000000  0.000000  0.000000 -0.099230  0.000000  0.000000 -0.092305
112012020 -0.100000  0.000000 -0.100000 -0.085379  0.000000  0.000000  0.000000  0.000000  0.000000
102010020  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102210120  0.000000  0.008550  0.000000 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000
001000221  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000
122021010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000
101020221 -0.100000  0.833228 -0.041381 -0.100000 -0.100000  0.000000  0.000000 -0.032877 -0.035419
220001100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
220101120  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000 -0.100000  0.000000
110200200  0.000000  0.000000  0.343900  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101220201  0.000000  0.000000  0.000000  0.000000  0.000000  0.686189  0.000000  0.000000  0.000000
012021120  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.000000
212121120  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.095000
110220201  0.000000  0.000000  0.000000  0.000000  0.000000 -0.086072  0.000000  0.000000  0.000000
122100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.271000  0.000000  0.000000
122101002  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000
101202102  0.000000  0.000000  0.000000  0.000000  0.100000 -0.100000  0.000000  0.000000  0.000000
110102220 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.012195
112002201  0.000000  0.000000 -0.100000  0.000000  0.771232  0.000000  0.000000  0.000000  0.000000
112202211 -0.100000 -0.100000 -0.100000 -0.100000  0.050000 -0.100000 -0.100000 -0.100000 -0.100000
200000112  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
000012012  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
001012212  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101212212 -0.100000  0.050000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.000000
120012102 -0.091000  0.000000  0.000000  0.190000  0.000000  0.000000  0.000000 -0.100000  0.000000
020000100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
020001120  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000
001100202  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
122000211 -0.100000  0.000000  0.000000  0.023477  0.000000  0.004500 -0.100000 -0.189595 -0.100000
112201020 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.007695 -0.100000  0.000000
112201221 -0.100000  0.000000  0.000000  0.000000  0.135500  0.000000  0.000000  0.000000  0.000000
120220011  0.000000  0.000000  0.000000  0.000000  0.000000  0.008550  0.521703  0.000000  0.000000
122000100  0.000000  0.000000  0.000000  0.271000  0.000000  0.000000  0.000000  0.000000  0.000000
010002210  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
010022211  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000 -0.100000  0.000000 -0.100000
101022120 -0.100000  0.190000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120120000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000
112000002 -0.100000 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
112201002  0.000000  0.000000  0.000000  0.000000  0.004500  0.000000  0.000000  0.000000  0.000000
120120201  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000
010022100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
011022102  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000 -0.100000
112212120 -0.100000  0.000000 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.372907
100020102 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100221102  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000 -0.100000  0.004500  0.000000
110201022  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.004500  0.000000  0.000000
122120001  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.000000
122020101  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.864915  0.000000
120001200 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120011202  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
022100100  0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
102101022 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.190000  0.000000  0.000000
100201002  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
